User ID,Location,Customer Type,Subcription ID,Gender
D1E17107-2437-A707-385D-FE000BA38F09,New York,M,781BE96D-4F1A-80B8-3179-26F6EA2B3495,Female
AD0DBFE8-5914-99FA-70B8-3E4336B08B0F,Perth,M,D709631E-8D7C-17C8-26C3-FCE2151F3481,Female
780472DA-37B4-2833-435B-65D0B7F97CB8,Dubai,XL,E51AFFF3-A101-7E72-7C68-614FE35F1BF1,Male
E99CE345-0CE9-3344-34B1-4A67B71F2FA5,Dubai,S,C23C16AC-A467-2710-5B40-AB9A09339602,Male
FAC939EC-64AD-03BF-7A16-A3A81CC39673,Dubai,S,7EFEDEED-511E-2022-4D9B-2B933391529F,Female
4C5A004B-9FA7-508A-0D38-454AE5E29946,New York,L,A517420C-8359-1C26-8A3B-2AB7D92992B2,Female
1E1849C7-3FE8-1546-5DF1-B8FD21082A85,Dubai,M,1429AAB1-9013-059A-71FA-DB3309590790,Male
3375A4B5-7609-1F7C-7FDD-55E153FA622E,London,S,EFEDD3F5-14C4-8511-7DF4-51B73DA71061,Female
CEAC55FC-6F8E-1BD3-4431-BD2E3E037F2A,Mumbai,S,9CA59ADF-4F52-9F84-28C4-E72B27E69039,Female
38E19B49-825E-349F-8428-D6713C793095,New York,S,06E7CD48-3696-917F-9A08-9F2A83852DD2,Male
11EEEEEC-62E2-0757-9CE5-8FE5C28C7BD8,Moscow,L,B3BEFB2D-67D6-8417-0CA2-705AE5B68CE0,Male
CE26840A-2414-7B0B-02FB-D15AAC98A02A,Dubai,M,561C44D0-A0D3-4D40-37A8-8B948C20779A,Male
88F283C6-8128-1103-61DE-FF81603CA403,Mumbai,XL,E69E2BD9-3FF6-591C-3A71-FEDF2E332D4C,Male
51D5B979-992A-9653-630C-E381FA827CE3,London,S,7AAB63F3-49E8-14FF-9636-5142CBCF291B,Female
BB57B192-A44C-621D-275D-C48B0B2181B5,Moscow,L,57E1A0ED-5FAD-3384-9750-F46C7F997EB2,Female
1A05895D-9F0F-95BD-5854-780A8D5F5BE5,Chennai,L,00D8688B-9C7F-3833-408B-A9274C3986AA,Female
2A2BE1F8-2916-702A-8229-56912AA69708,Chennai,M,3837E1E9-2328-9505-4305-33A8EDBF0E19,Female
D685BCC1-82BE-7741-3120-904FF3FF260F,Bangalore,S,3723A4F2-06E2-7465-44DF-FCB2A9571FAF,Male
6E0F3A2C-7340-8A58-03C4-B9EC17B37EFF,Delhi,L,93F98AFE-0C38-261E-7935-7C861E9C5739,Male
8CBA6F14-64DA-85FB-6FFC-824B4CBA2E70,New York,L,96647E6E-88BF-4573-91C8-8CAE14D156BE,Male
5F2FDC41-42D4-8F91-42D9-F93EECA50425,Perth,S,F5C34BB6-818C-5503-1135-FD9B4DBE02C1,Male
464B34B6-8DAD-9E50-16CC-46D2FE1F8ECE,Dubai,L,3EE36F5B-5C3E-5EB7-3FE7-0D15530A8AD4,Male
78E87674-3B9A-44BB-91A3-08C1A526A2D7,Mumbai,L,5E0FE824-966D-2335-52AA-9A7F49B99031,Female
5B149358-7C9A-8C59-6BAE-1862BC87695A,Mumbai,L,0A7405AE-94CC-62C0-24D1-35F0BD823FA9,Male
5610201A-7FB0-2AEC-9FDF-54A28CE5036C,Moscow,M,0FD23882-75C9-7718-7168-672275422758,Female
0609C9CB-04B1-5503-8C87-4259E30C7A54,London,L,B38EE335-785B-6306-25D1-C92F40AD13F8,Male
46498CBF-3B84-06EB-2472-370CFFD34C6F,Mumbai,XL,B20F289C-8ED6-9385-66CF-D828C7CB24F0,Female
B3F4E76F-1F35-137B-01FA-17DE1A96916E,Perth,M,916BBDB4-408D-9584-2376-8D805D5E8A10,Male
97DF88B2-0AD6-6C45-3F16-05A378CD04E3,Perth,S,4677B7E9-7667-24BD-5864-2843CC0476A1,Female
324331F5-2F26-3C1A-6979-18D050560AA9,Dubai,S,691B5EFF-73A3-3BE0-3B5E-BE2E28E6461D,Male
44FCCA06-A02A-6906-1C6A-517AF2A1A0A5,Moscow,L,7502FAEB-6FD3-0111-2660-728CA11F7CA3,Male
934BDF52-1BA5-9DCF-94EB-5281FF0973F6,Delhi,M,D3A1A52F-204D-A673-0C6A-6FF74BC8A3C4,Female
3E4D1042-7519-62C8-3B7A-57E5958F14DB,New York,S,AC881900-0B6A-A19C-1DE4-01DDF97B86B4,Female
44BF1C56-977E-3773-974A-0918C5861F69,Delhi,L,B90F8253-3641-3358-9808-6AE9031C94A8,Male
905592E4-88BE-6876-63B1-7D9AB87D4857,London,XL,98584E7E-144F-9E43-839B-552E1BCF519E,Female
742B6333-52AD-1295-0144-ADCE4E286B39,Perth,L,609CFC3C-838B-9EE2-8F7C-F9391FD1755B,Female
1C12C198-6B71-252F-6F85-010A2EFF0817,Mumbai,XL,6AD8EB3B-444B-1753-4AAE-58E8E3C01761,Female
74C72482-438B-9C66-3A19-157A86755095,Perth,S,95C32C4B-7F16-11E6-7C71-2B20069A19D6,Female
8EA95331-46B0-3CA3-2DA1-DBE8EAAE8F0C,Dubai,M,7D1D529F-4708-33B2-8A1E-5549C0329742,Male
68ECBDE8-17BD-19D4-22C3-CA1626D58829,Chennai,S,62564156-45AC-2084-05FE-0FB2B0F09234,Female
AF38A573-135A-66E4-8E03-0F44E8B46466,Chennai,XL,C380FD27-71EB-572D-90A9-11B5B346724A,Male
F8F6C187-A18A-8CD2-73A3-312389A23ABF,Delhi,S,DD9F7C86-25FC-2E8C-71D8-62BCAACF26EE,Female
FD1C6D1C-37AB-3D0F-A624-50AE729A383E,Bangalore,XL,974176B0-8D22-9A38-06B0-AD1554995CF6,Male
606A8DDC-9A28-8948-042A-182BD34E7879,Mumbai,XL,9077341D-5F17-862E-41F7-2F9A163E9B18,Male
F42BB4B6-4D82-3CE4-8105-4244AD2A2FBF,Dubai,S,55185EF1-48A8-0274-3C5F-AB2ECEA20EF0,Female
919F34E5-8921-06B2-4561-07BE692C76A0,Bangalore,XL,EE5ED1ED-15BC-09D0-A4DA-E911A6D670A2,Female
1FC32B7E-3C5C-9DC9-8320-0AB3785E8567,Bangalore,M,50D569BE-618E-A468-61A7-B6FFE0A1109B,Male
9F4EB408-1EBF-46AE-4976-84A0B94F32E1,Mumbai,M,639AD3EE-6ABA-A0D3-1391-762EA68F69E3,Female
70A8C6A9-A2D3-3773-96B1-45709E6D1540,New York,L,9DF85F3D-3513-5081-200A-9A17DD603559,Female
02BF7B92-105D-8E14-0C82-261C522467EA,Moscow,M,784CCB94-3A6B-598D-11F4-B41AF212A398,Female
0D16AF77-0A3E-636A-7B35-DEC653AB6F21,Mumbai,M,2D4B1AE2-9A61-561B-650F-E8F1AB8E5486,Female
B4744589-8232-95F0-A3FE-1F99499E4DDD,London,S,888D5F80-93AF-7BB8-1CA1-ECF8FA101793,Female
0D7B82D4-71A2-6DDE-3631-827905A77810,Bangalore,S,BF7B8D55-8B0A-8245-1226-E44DC6A94E40,Male
64903E02-A0D9-2907-0E83-8AF2F4EF0DC0,Chennai,L,91864967-8868-0080-7250-C3BDC3992B8E,Male
4BBDE1AD-18DB-A760-0A7D-CF167B28406C,Moscow,S,2CB5B9F0-61B0-07BB-0A0C-0F8C3CFD57A0,Female
6F5D7A68-65A5-65DC-7844-6834F076673C,Mumbai,L,938C569F-65FA-0C6B-989D-150AE77C2C4E,Female
96114F67-3D5E-4D81-8EB0-833C43039850,Bangalore,S,813DB89A-36FC-0D95-848E-FC06B1BB92B5,Female
71A3BFFD-0767-2F8B-10A9-E6AE75850D9C,London,S,093969E1-35EA-6548-7DFC-4D0892AA1BC6,Male
39AA61D4-75C6-6545-3D48-556374B977F0,Perth,XL,6F09B5BB-3E57-5B4D-818B-C96A5B5F4627,Male
9FBD9D48-5F81-36CE-938B-228A04BB12D5,Chennai,S,F38678AD-684B-03FD-9E0D-B23F85DE01FD,Female
F4E04199-2D2E-9983-7A05-19FFBE9281DA,New York,S,945BF052-2F8E-4A8F-56F8-DB1205AF4F4C,Male
3999D019-63D5-51BB-3890-11575AF8416A,New York,S,FAE58CA1-656C-1EC3-2C9F-25731640032C,Male
F38977BF-32BD-127F-2C08-46FFC5F7072D,New York,XL,175CBD61-087F-6415-7838-42600E899D74,Female
A516FD7B-7C35-932A-0A98-DF35B94462EB,Chennai,XL,255BC439-98D8-2B14-290F-D67B2CE13F85,Male
83A20EBB-2547-5567-85A7-C6FCD6D17113,Bangalore,S,16B483FD-836C-650B-1184-5E1869CF3FDF,Male
DF67B8B8-8082-51FB-573C-7D8C7EE08266,Bangalore,S,A19B50FF-6C47-46B5-89B9-6E1E466328A6,Male
B3890105-4B4B-3D3F-8C97-69A7E32328CA,Delhi,XL,6F25C06E-4EF4-8E96-61BE-2EBA9DD55A36,Female
156CDBC5-023A-3D09-36D9-9B800C5157FB,Bangalore,S,271D78E1-63AE-8709-586D-2CEB73B93FC2,Female
0662FA1E-2ABF-7FE7-1907-1241D2106113,Bangalore,S,5627027F-302E-05A9-0B12-DFDBC5BD7ED6,Male
4A342E8C-9FE7-3BFB-280F-AF90FF3A5EBD,Mumbai,L,6B3C95FD-2936-21CD-6BFD-7F14599B02AB,Male
DE7063C9-957D-4BA2-6082-102D200587F7,Chennai,XL,497CEDCE-9F91-7452-602A-0680900B8EBD,Female
02095DF6-69FB-0620-6A8C-2113B69561AF,Moscow,L,2B4E160A-128B-09DB-8DD1-8547314E38D4,Male
2864C7A8-9372-769F-60BE-D0E6CDC30190,Chennai,L,D3D43AD9-6A07-2D90-0918-1477402A95B0,Male
EFC7431F-20BC-3862-9804-FF6E2C8577CD,Moscow,XL,4BBC7AC2-8D75-271B-8C14-1288C7A31FAE,Male
360D7CE8-7CB4-A676-7882-55F4A0152BE3,Perth,L,A65BB549-98B4-2063-4C9D-80B1ACA74603,Male
A1577BC1-3049-1725-442E-0C4A1C875D15,New York,M,8C215AA1-6F49-0286-4E51-9F0E7D44468C,Female
91D5A94B-5DD1-8B6B-40CB-8C96AEDA2461,Moscow,S,875E3CF2-301B-4D6B-58EE-249F409D5F4C,Female
1F8E517C-A022-9EE8-6D71-2D297B31939D,Chennai,L,505F5F27-6135-9B0C-8FD5-B018477B49D6,Male
E7F5906D-53F3-A0DB-289C-D04A450F09B2,Delhi,XL,95DCC5D9-7CD7-2E6B-91B4-4E86FADF6DD9,Male
64D0F0D3-79BA-368F-1B69-A00B3D859F0F,Dubai,XL,FEBC4670-98F5-81BF-A524-34CAAE8B4685,Male
ED5B319E-13C9-3EB6-4098-846C108B4EE5,Moscow,M,622857AD-8FDD-1CC9-73FE-08E16E466C56,Male
7533F115-8C97-73A8-8477-8E0E719E126C,London,L,72FAE1D2-6780-545A-2E16-5808D03D73BA,Female
6F9A39A5-371C-5283-9135-CC87A0DC5ABE,Bangalore,XL,5B7C0E86-A09C-1C2D-90C6-16B2C2090DD0,Male
C2002BF6-052F-54AC-589C-CE41A49A58B4,Dubai,XL,06751807-9938-2F89-721E-474E5C818600,Female
74714133-0B40-1592-0F93-FE22368060D1,New York,S,12971A55-8D46-4BE5-6CF4-24E4B0EC9A55,Female
59CBE430-0AF9-839A-77B1-DA0C9B261563,Mumbai,L,AD35E265-7687-4156-7C67-6E8999087F8A,Male
82B25B6D-2A2B-5941-84B5-720EE3DB69B2,New York,L,D156BEDB-5AF9-0BF6-77F4-B0A08945854E,Male
35963EA8-073B-1C9B-0A2D-1BE257DA4131,London,XL,A8134F29-3518-3956-179A-A8F55EA9A253,Male
D99CF7C7-136A-19A1-527B-DE99FB0000FC,New York,S,07505412-6A87-187A-8F91-22A92EDA2437,Female
BA930847-7CDF-73F2-3D25-E02974B33FC4,Perth,S,4BC87FFB-00CC-8968-2893-E6F319C03024,Female
7EF70F9E-1139-2E47-1165-5F19CE652E32,Bangalore,S,0B6B45E0-6638-11D8-A312-9FB518001F05,Female
4794CEC1-5FB9-6242-7316-4788C8B4381E,Dubai,L,5D0FAAD7-86B4-8CDE-1427-C8E4CBE68AA7,Male
A773A5FD-3A70-0692-9213-C0B2BFAB26F6,Dubai,M,B27B1475-8342-4AC1-82AD-0DC8502D7BE9,Female
5C434694-2B9F-3AF7-6808-A9065FD42FE5,Perth,M,81BC19AF-17BA-7797-6120-AF07095293AB,Male
1034975C-3D71-7BBF-0276-975C9F949967,Perth,M,3AD95334-2CB7-52A6-7EBB-CE8E75BD9A3F,Male
978C047D-39CD-4281-7672-D9A6C3616F40,Bangalore,L,46D42A64-82D3-2B7B-6DF3-BE4AFB955C14,Male
6B75B9A9-8970-6D2F-609D-01775DA91E17,Moscow,S,0CFFAA0E-51AF-7660-8B75-AEB4BBA77096,Female
71FB82C5-38F0-4048-27E4-CE7A90753CB1,Chennai,L,3BAB4EC1-5A0E-865A-1328-5A305F0F59DC,Male
05AF4B04-2E0B-9E74-3FEA-DB7D061E4796,Chennai,M,D121D5A4-7DCE-A514-3471-8A43E8F61AE0,Male
37EC7B6F-961E-5718-6BC0-05485FE3697E,Bangalore,L,A1FC0D14-360F-46A2-481B-939F84EC67B1,Female
43BDB143-5E06-4EF9-7911-789F149892A9,Perth,L,59C7A516-3CD2-53FA-5B8B-25FA585903E3,Female
5EBB8C7F-6414-72AA-2525-0F40FE381D07,Perth,M,3301FEFB-A28F-A6AD-7EEF-0CC3521E319B,Female
8DDC8A66-83FD-5AFC-1F47-C05D0FF3381B,New York,L,E366FCA2-86A9-5CCB-8959-BDA5F94C069C,Female
DF6D3273-82EE-4171-440F-806BF19A1B60,Mumbai,S,7993D217-3D5C-50B6-410D-D1E33F6C1308,Female
A6830A1B-29B1-A2C7-1D38-D4627C3173CE,London,XL,28FDD427-49BD-9CE2-0060-C77E4E137A7C,Male
C8740E08-67F4-1AC1-7A9F-65BA537D2E26,London,L,413D48B2-41A5-00AE-21E1-A73D59AD1AF9,Male
4F6FAC23-3570-8CBF-99E0-1D3A197A28C4,New York,S,CDAC3741-3349-36C4-47CF-6C7E6E054030,Female
B7857C1E-9038-99E8-5A74-3AEDF6926DEE,Delhi,L,9A59388A-18EB-1DD8-6475-4BE041E42961,Male
7A713088-0462-6C8A-3D2D-CFA4731385FD,Delhi,L,9B4E4644-4657-2221-54C7-35BF03F2002D,Female
63AA7D54-982C-5C33-982A-28C2DE8463B6,Dubai,M,F32B8BD2-A7C5-2500-46CF-31852CC229FB,Male
16BAEE7C-3975-5E67-0270-A79FBF4B811A,Chennai,S,1616350C-1A5E-80EA-60B3-6ED04E98727A,Female
CEFAEDA5-5938-79B2-58DD-1B0908568EA4,Moscow,M,C5FB400F-97A6-3745-3E61-2969E3C618BF,Female
D6D2708E-25C9-6AA5-7C49-B96F0F0D7500,Chennai,M,E5264BB3-1E0D-42E9-5588-BD1420F29A05,Female
1EB10B87-2376-5C5F-26E5-FD9C80849B06,Perth,M,5C2C67B7-5C76-8ADF-43CB-862AC35123D2,Female
0E6466CC-26F9-90E5-8CEB-D42ECD5B4C2A,Perth,M,902AE55E-4383-1377-594C-6C17E1D13608,Female
77834FFB-16CB-5920-490A-2669CBE41D8F,Bangalore,S,265A27EA-86AB-615E-67EF-329CBC879710,Male
028EE4DD-A59E-075F-999D-04C48DAB9DEA,Delhi,M,11F472A5-587A-602F-85F1-EEEE8C562FB0,Male
93729526-10D8-7826-31CD-A1EC9E084EF9,Perth,L,2970BAE1-9BBE-1E17-1770-3DA7542C958D,Female
BA6EF215-A2DE-3819-8C0C-53382DDA4324,New York,M,C0117719-66FC-0AAE-2161-168AAF77084C,Female
157A8EE4-9D67-7CB8-3658-BED6E1610981,New York,XL,00C76EC0-186A-42F0-4F41-5B1EA3128B4C,Male
88FF6831-046C-45A9-89E0-D7C442CC4A3E,Dubai,M,07688AEC-22E9-07E7-984F-7D186D9E7945,Male
E6D29142-8508-8CFC-107E-D4CE0E916A8F,Bangalore,XL,F53AA567-A10A-467C-9108-D99D56B92617,Female
2C9723FE-6383-0D1A-87B2-C02BDAE06BA9,Chennai,M,7DD259A6-5763-7502-1BE3-A6577E55757E,Male
28ACA98B-420F-6851-2D17-D96CD4080304,Mumbai,S,A945D454-871F-366D-180C-8D5EAF0A0683,Female
7B948362-05A1-A2ED-4836-D1238AA5A1BA,Delhi,M,C8B3A34A-1A2C-A278-8743-54F52C0F0448,Female
7CA1037A-6111-84E2-2708-E5F70D6E4D54,Mumbai,S,DA1D85CC-519B-3C05-5BC2-301881BE47AA,Female
29043750-519E-10FC-5AD2-5ADBCE385073,Chennai,XL,D8973C02-9549-720D-0201-94E655FF1CDA,Female
9533A2AD-6706-62FC-96B2-576E0A9F6D11,Moscow,M,B5C957DC-9A52-4DC4-06F7-B5D5375F1FF7,Male
37515FD7-4DE1-59F8-8D55-7AFAB7917143,Chennai,XL,F9C80BC1-003B-1494-8977-FAC16E877E0B,Male
2722691B-3FC0-0274-669D-B1F3286548E0,Dubai,M,463DFC16-71C5-6229-6960-16CDCD3C3E99,Female
324CFEE5-99C7-5D9E-1570-E192EF94302F,Bangalore,S,39EB0E22-6DA8-72CB-8F4A-98187D776C90,Female
73696FA3-25E6-5A62-7CF5-E7A6B6B77A57,Delhi,XL,7177386B-8BD2-27F3-16F8-0E43D36E5C18,Female
451AB570-76F3-31CA-8828-21E603E895C7,Mumbai,XL,A2995303-8A66-A67F-8781-24D31CA60C8D,Male
B92BABCD-2C9E-1A1E-5F82-127130F75F95,Delhi,M,0E91E6FF-6502-8EF9-01C1-4E5B6F982F54,Male
B3D0D471-43A8-68AE-7EDA-E300075458E7,London,S,C8F9FEA1-30F9-0D5D-1988-DD887BD90B45,Male
EDEDE9AD-08FA-2352-9551-1764C57C0A38,Mumbai,M,8FE5F55F-30AD-4018-6062-A8F55A742C10,Male
2BD9BB4E-959F-8586-0147-077A817A3F4F,Dubai,S,325C4867-1B48-0B2E-6379-96D95D84948C,Female
21D21057-A372-5AEF-50B9-09A52C13A176,Dubai,XL,C22065ED-06A9-737C-31E9-AD88E0D867B9,Male
C1648899-88C3-0468-8DF7-1EF4AC8BA694,Delhi,M,0DD17C84-4D4F-9125-7F69-85CA18D98FAC,Male
F4C0BC9F-33D4-0105-6D2D-7A03CF298F08,New York,XL,205D4DEA-92EF-1F8C-5A54-3BFDE3919742,Female
4B731825-84D2-8944-60F2-270F082B8725,Delhi,L,C2C6FB71-2BBD-4336-6A88-3D1C98B616B6,Female
78AF267A-7E37-4DE5-2CD7-2FBE41862914,London,L,3D41D7C1-5CFD-2DFF-2F6B-8C86D7ED2A90,Female
235353B9-3339-5539-7B77-CCF8354D4E30,Mumbai,M,D4A03805-9270-8F57-2599-5FAA5B559621,Female
CC6F5888-2574-866D-3302-0E0D078870EE,New York,M,C1164165-772C-00DB-3D75-2C7AC65D28C3,Male
1791D1AA-6A73-0AFD-88EA-03D9287930BD,Chennai,XL,9B50BAEE-6161-4753-A0D3-87BE74A7499C,Male
A1B8B93C-0CA1-51A2-4313-2970ACE5695E,Mumbai,M,7CDFDC74-878F-5E90-7390-702F4BCC939E,Male
A5B3C4FC-4CDF-7E5F-3A52-DFAEA7123FDA,Moscow,XL,50F61FBB-4799-127F-394F-E36F8AED7C9A,Male
C056DFC6-32CF-672B-1004-46EB2DB333F3,Bangalore,S,127B0EF4-4177-A54E-9948-D9D29986339C,Female
49463C97-7E01-823A-A755-375E19130BF6,Perth,M,F4721657-5CCA-010F-3764-05F9D97B9A58,Male
6FACBE99-082E-2928-3008-2E93AC6C4D88,Dubai,L,B1B55284-15C4-6E1B-1A6D-F54574587027,Female
E210B318-2D49-5C80-56F6-9C13A693180D,Moscow,L,81046284-6290-699D-A064-6E192EB91303,Male
7EFA1877-6C07-2497-04A5-62327B240D26,Bangalore,L,6A6735FB-1E59-0D97-1C27-28F535046C60,Female
DE78EDC2-3A31-73DC-734D-B737A8CF7C6D,Chennai,S,FAE4DCCF-6217-7EB2-72D5-4162EDCC346C,Female
6C1148DA-5D47-4BF4-1933-E7D3719F53EF,London,XL,938E5A2D-37B7-4650-51E6-FBB5C8611EA8,Male
FA662C0F-8B9B-2607-9B9B-1B8968171BCC,New York,M,D0DD7088-02AF-2E82-01FF-BCA00D836437,Male
E76B5BB5-A5EF-03D7-1D6C-EF7C955D4303,Chennai,M,C7677563-4D06-30FA-12E0-4F9BAF9E92AD,Male
FE31A866-93B7-0270-0E12-092D2D236B5C,London,L,12E41DE9-342F-627A-8671-D9271969338E,Male
ABC87446-4CB7-0BAC-82B2-2A77114B3228,Moscow,XL,F48851BA-82B3-3C2E-155A-11D5FF6A5A54,Male
FC726547-8D12-66A2-872D-8FBB9EED8BA5,Perth,L,FDB4F88B-4B5C-A2F9-8FA6-A7362F576AB0,Male
4ECA8595-4D17-8D59-5796-B1D87D60745C,New York,S,03F9CCB0-43FF-1B32-8D41-DF8860BB4D47,Male
18B24F29-8585-2FAD-21DD-DCA0733E2D82,Chennai,XL,5B6C2882-1137-591A-2708-DD4D03311975,Male
57385960-433D-909B-7FC8-593A74564986,Delhi,S,9451D89F-75F6-7CB9-984F-1FA5104488BD,Female
E45AAAA7-32A3-0F49-9006-5F566D669821,Moscow,M,391FE9CC-8B32-13BA-8484-1C86DB207CEE,Female
84D6E6B7-1894-3C92-5EED-41CE7E9E989D,Moscow,S,49CD7B21-9EB6-586F-9B36-11C6DF427FB7,Female
DA65D479-6590-2F82-A070-C04EAE8B9411,Bangalore,M,717A8C66-8974-849B-5056-69F49278538F,Male
CD06FB28-08E6-875B-0E6D-713C45E85337,Moscow,XL,336ACE65-81AC-A39E-0671-520B32BB784A,Female
75A4502C-08CD-52BB-0EAC-7291550013ED,New York,M,8C5473F4-7311-3138-91E1-5CF697DAA598,Female
1E953112-A700-43C1-1FB1-16F8202D287C,Perth,M,C5030029-9EBF-55BB-035E-51EC02D2336C,Male
C8A3290D-5F82-45BC-4C6F-EB656B5A5E44,Bangalore,L,734E180E-88CA-0888-45C3-8296EE405436,Female
866A3866-877D-0A58-2487-09FFE4A4A0F8,Chennai,S,E6645229-98BD-2394-3977-4619DD505151,Female
6181A058-A331-8FC2-4A95-468E27559C31,Perth,S,7B6A055C-7FC8-1EB4-A0F7-75E32CCC7522,Male
CE096B9B-6FC8-3A4C-5A55-E02C14978D34,Dubai,XL,976C1AB2-6D57-81C2-7BD6-0955E2C1388E,Female
9F442DD7-4E70-1F58-0A58-50EB7B92510C,New York,M,43A6DB62-2098-06E6-A301-2D467E7B1CBE,Male
240BBA93-2F19-4DA0-0544-CF835266551D,Bangalore,XL,A920C328-3C20-2834-7D79-744BC8020956,Male
7172CDEB-00C8-3B0F-53F8-9E8BF4BD7A63,Moscow,XL,E8994E15-9663-7FD7-0590-FCE3A19B4CE9,Male
CE04DF92-330F-2B8A-993A-513E297363AB,Mumbai,XL,0BCBC9F1-4008-0122-7F32-AA6BD62C6303,Female
C610A29A-2354-745D-0464-747DE9991C07,Moscow,L,0D062559-34A6-3966-08EA-CDEEE9A7A1E1,Female
4A80E78A-19A2-808D-2414-3D6924AC3A2E,Mumbai,XL,3213C099-A768-639A-044D-DBC4E9E94FCD,Female
AD3AE1C8-3B4A-9361-5E7E-E9EDFC079CF7,Perth,M,377C3D12-19F8-7ABA-79B0-0B083D663530,Male
A90809BC-43CE-660A-97B4-CD53376C29B3,Chennai,M,09164D4C-4EF9-7299-2004-FBDE74213847,Male
74FD1633-2FC7-2E93-7FB9-B760E66293AB,New York,XL,04EE851C-5AB3-4AEE-7954-C19517AF6B7F,Female
3556CEF0-1B69-108F-033D-A23673A65A58,Moscow,L,058229DC-998C-9C58-82CB-ED9279E15DF0,Male
B328ACC6-51F8-14B0-9BBE-B6169C94838D,Delhi,XL,B04E0191-22B1-2218-165D-781A87332C90,Female
E23889AC-21B0-69ED-2F59-94C9128B50BE,Delhi,L,C5B1240E-4D6E-089A-2060-A3E7940B6EF4,Female
5E3DD6C9-2EC6-7CB0-0900-14E4BA7A5ADE,London,XL,6F23CA3F-2AD5-0B86-6929-39972F273B92,Male
27B21CB2-359E-3753-4F3D-B1A4CB0352BB,Chennai,L,C8C21E36-24E9-6E14-7303-B7EAEF8586E8,Male
B9B3B733-897A-113B-20E1-C3164427804F,New York,M,232B0AE1-A09F-6A50-91D2-55DD4674A169,Male
476B12CC-2D9B-7641-4029-5DB27A5E7330,Perth,XL,BAB30DA8-5BCC-4073-8B88-F38A4D7601DE,Male
F52DE245-A58E-84EA-82E2-851EB5647F8A,Chennai,S,E0EB038E-11FD-7606-7021-56EC97CF01CF,Male
21830741-68E0-37E7-484E-2D081A100C4E,Dubai,XL,D57AFC9F-12CA-839A-A47D-516E02395B8B,Male
F16D2F67-1B59-4E18-8C91-922E6009A32A,London,S,CB51086E-478F-017E-3C99-AB4C824E761A,Male
F3415C1E-2F9B-324F-A430-7DE709525DEE,Delhi,M,D72408CD-2C33-4FC4-214F-F1D2F725A297,Female
A909D562-8C10-610E-9CAE-7CF61DEE9255,Dubai,XL,C44A80E0-5728-4940-9D63-8565F8A98F9F,Male
804D416E-9543-3AE6-0F2F-68C8A324A535,Delhi,S,0CE5645B-2152-0C3D-21D8-8464A8C53EDD,Male
3E44DC50-3F58-0E78-4AFD-85284D3290C0,Mumbai,M,725EE925-937C-2ECF-4418-6FDD823A6D6D,Female
465C0E8B-0B18-3E04-962F-0DA7258982D2,Mumbai,M,F33D554F-4860-40EA-81E3-A717286E31C4,Male
AA7EDBDE-691A-5992-0345-4285224710EC,Dubai,M,1B49D0C2-4A70-00A2-9529-16ED392337E0,Male
7283E7E6-4796-9B31-8A04-B5F0EB0B413B,New York,M,EB0B3529-0A78-4127-1DA0-BA011AFE8570,Male
7F220BB6-8329-79B1-3B93-E58046C91A87,New York,L,D394DC63-2256-072C-A2A4-C6BECCF73328,Male
5EA0B759-4B17-2ABB-8EE5-A9D3EFE33A6D,Chennai,L,83A9721B-3A9F-4ABB-0713-A835B8F524A1,Female
130DA135-8F28-91C1-150D-0CCDC8132311,Bangalore,S,8331C332-3D35-10DA-8021-1EC5804B1D9C,Male
647973BD-751D-1291-4DD0-F6CFAAC99ACE,Mumbai,S,DA078DC1-0D29-3746-2BD0-259ECF4316F3,Male
DAD081F3-26C1-834A-5C50-6A645835975D,London,L,3F145176-5BDA-50E1-2839-7A182A452504,Female
D393B73F-5A06-4B01-304A-BCBB349F42BD,Bangalore,XL,8CC41E74-2797-5236-3B4E-E1D6BF67A0C2,Female
85413FD4-0B45-42E0-271C-25C2DBD92C93,New York,M,77CC66E2-5D56-9DE9-2D6E-8CCB35967FE8,Male
CDE3A804-2405-9D87-4739-E5ADBE8D5D9B,Mumbai,M,C546CD9B-50CD-10BC-8B39-30027D8677DA,Female
C9416B5B-A307-46E1-0D34-14874B729822,Dubai,S,7D1FF76C-1F3F-5BBB-9BB6-B64AA134A67F,Female
BEC63088-3FF8-86AE-1B43-74775B7057C6,Moscow,XL,D5DA5993-9AA5-3DE4-06D7-A3AB93515833,Female
9CBA318C-0A0A-649F-5F9D-85A4E17C42C6,Chennai,S,D6A50B15-6219-0BAD-55E6-88B400377689,Male
06F384E7-2A28-3904-2871-D498158BA4E4,London,S,ECC69415-72C0-698B-026D-229A1D262866,Female
D0204BC9-6C40-646D-3D36-76C79A630EE0,Perth,XL,F15BBDF7-6F6B-413D-89B8-053079034F05,Female
5757FB21-201B-0733-A3A5-CDE357029EF4,Delhi,M,5C6A6300-84E5-7335-8346-EBAECC007E2E,Female
C50D3F55-8DE5-07B9-0B23-9EB3043E6CEC,London,S,A2483F47-0AD9-4609-1AA5-0D4EC70677AB,Male
0C0133EE-1ED8-A6A4-49D9-ED3DA1EA4A12,Delhi,S,F855C054-8D50-9EB4-7463-12BCE4DC51BE,Female
29BBED50-0A51-7E5C-1625-C2AA5D8D4A1C,Delhi,M,FE0CD3DC-1C41-07F4-6186-895D390E2815,Female
